keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
bfowg,drnel,xk___,zycjq,satih,_mupv,hitaslenrd,1154.136034,17.73%,→001.25%,37.45%,←000.50%,59556069899.38,→000.56%,→000.44%,1.74,→000.69%,1.73,1.74,07.49% │ 09.42% │ 11.63% │ 12.37% │ 08.94%,08.76% │ 12.06% │ 11.85% │ 09.81% │ 07.67%,05.63% │ 09.46% │ 15.05% │ 13.66% │ 06.32%,06.58% │ 12.58% │ 14.90% │ 09.96% │ 05.86%,→002.27% │ →003.97% │ →001.85% │ ←002.61% │ ←002.12%,24.30%,63.28%,12.41%,←193.99% │ →007.37% │ →088.37%,49.86%,50.14%,50.13%,49.87%,29693882364.87,29862187534.51,8658105055,8614905398,6468204505,1521882420,1541201819,3661718100,3677977050
bfowg,drnel,xk___,qycjz,satih,_mupv,hitaslenrd,1153.807813,17.73%,→001.25%,37.45%,←000.50%,59548743970.80,→000.54%,→000.44%,1.74,→000.69%,1.73,1.74,07.49% │ 09.42% │ 11.63% │ 12.37% │ 08.94%,08.69% │ 12.06% │ 11.82% │ 09.82% │ 07.75%,05.63% │ 09.46% │ 15.05% │ 13.66% │ 06.32%,06.55% │ 12.58% │ 14.90% │ 09.96% │ 05.89%,→003.28% │ →004.03% │ →001.64% │ ←002.62% │ ←002.96%,24.31%,63.30%,12.39%,←193.68% │ →007.39% │ →088.35%,49.86%,50.14%,50.13%,49.87%,29693882364.87,29854861605.93,8658105055,8614905398,6468204505,1521882420,1541201819,3661718100,3677977050
qmujv,rhetc,_bxly,wfopz,dains,kg___,rhetcdains,1153.459725,16.81%,→001.49%,37.65%,→000.51%,58703024380.87,←001.23%,←002.11%,1.73,←001.92%,1.75,1.72,07.97% │ 09.28% │ 12.44% │ 11.77% │ 08.85%,08.97% │ 11.60% │ 12.09% │ 09.20% │ 07.83%,06.63% │ 08.90% │ 14.94% │ 13.29% │ 06.11%,06.26% │ 12.51% │ 15.15% │ 09.64% │ 06.58%,←001.78% │ ←000.86% │ ←002.91% │ ←001.44% │ →001.42%,23.89%,62.08%,14.03%,→046.51% │ ←003.67% │ ←184.25%,50.30%,49.70%,49.87%,50.13%,29530470822.63,29172553558.24,8614541825,8658468628,6503085231,1440510627,1462243276,3690525345,3614289079
bfowg,drnel,xk___,jyczq,satih,_mupv,hitaslenrd,1153.418690,17.73%,→001.25%,37.45%,←000.50%,59589264307.82,→000.67%,→000.44%,1.74,→000.69%,1.73,1.74,07.49% │ 09.42% │ 11.62% │ 12.36% │ 08.94%,08.87% │ 12.06% │ 11.85% │ 09.73% │ 07.66%,05.63% │ 09.46% │ 15.05% │ 13.66% │ 06.32%,06.68% │ 12.58% │ 14.90% │ 09.86% │ 05.86%,→002.27% │ →003.21% │ →001.91% │ ←002.50% │ ←000.80%,24.33%,63.26%,12.41%,←192.30% │ →007.41% │ →088.38%,49.83%,50.17%,50.13%,49.87%,29693882364.87,29895381942.95,8658105055,8614905398,6468204505,1521882420,1541201819,3661718100,3677977050
qmujv,rhetc,_bxly,wfopz,dinas,kg___,rhetcdinas,1153.248313,16.81%,→001.49%,37.65%,→000.51%,58881501918.04,←000.61%,←002.11%,1.73,←001.92%,1.75,1.72,07.94% │ 09.25% │ 12.40% │ 11.74% │ 08.82%,08.88% │ 11.35% │ 12.19% │ 09.60% │ 07.81%,06.63% │ 08.90% │ 14.94% │ 13.29% │ 06.11%,06.26% │ 11.82% │ 15.05% │ 10.42% │ 06.58%,←001.66% │ →003.68% │ ←001.72% │ ←003.38% │ →000.73%,23.74%,62.38%,13.88%,→046.27% │ ←002.05% │ ←193.11%,50.15%,49.85%,49.87%,50.13%,29530470822.63,29351031095.41,8614541825,8658468628,6503085231,1440510627,1462243276,3690525345,3614289079
zmuqv,rhetc,_bxly,wfopj,dains,kg___,rhetcdains,1152.800575,16.79%,→000.93%,37.66%,→000.91%,58740719019.18,←000.56%,←001.81%,1.73,←002.00%,1.75,1.72,08.00% │ 09.28% │ 12.39% │ 11.63% │ 08.84%,08.97% │ 11.62% │ 12.12% │ 09.19% │ 07.96%,06.66% │ 08.90% │ 14.94% │ 13.16% │ 06.11%,06.26% │ 12.51% │ 15.15% │ 09.64% │ 06.68%,←000.53% │ ←000.91% │ ←002.23% │ ←000.05% │ →001.38%,23.88%,62.09%,14.03%,→048.25% │ ←003.76% │ ←184.42%,50.14%,49.86%,49.77%,50.23%,29452331541.74,29288387477.44,8597016957,8675993496,6505591064,1443358499,1456907940,3683846364,3618462227
bfowg,dnrel,xk___,zycjq,satih,_mupv,hitaslernd,1152.757433,17.73%,→001.25%,37.45%,←000.50%,59406435398.24,→001.06%,→000.44%,1.74,→000.69%,1.73,1.74,07.56% │ 09.71% │ 11.46% │ 11.95% │ 09.05%,08.78% │ 12.09% │ 11.88% │ 09.84% │ 07.69%,05.63% │ 10.42% │ 14.09% │ 13.66% │ 06.32%,06.58% │ 12.58% │ 14.90% │ 09.96% │ 05.86%,→001.66% │ →001.28% │ →003.56% │ →001.10% │ ←003.13%,24.48%,63.09%,12.43%,←195.79% │ →008.45% │ →088.45%,49.73%,50.27%,50.13%,49.87%,29544247863.73,29862187534.51,8658105055,8614905398,6468204505,1521882420,1541201819,3661718100,3677977050
bfowg,dnrel,xk___,qycjz,satih,_mupv,hitaslernd,1152.413441,17.73%,→001.25%,37.45%,←000.50%,59399109469.66,→001.04%,→000.44%,1.74,→000.69%,1.73,1.74,07.56% │ 09.71% │ 11.46% │ 11.95% │ 09.05%,08.71% │ 12.09% │ 11.85% │ 09.84% │ 07.77%,05.63% │ 10.42% │ 14.09% │ 13.66% │ 06.32%,06.55% │ 12.58% │ 14.90% │ 09.96% │ 05.89%,→002.67% │ →001.33% │ →003.35% │ →001.10% │ ←003.97%,24.49%,63.10%,12.41%,←195.48% │ →008.47% │ →088.43%,49.74%,50.26%,50.13%,49.87%,29544247863.73,29854861605.93,8658105055,8614905398,6468204505,1521882420,1541201819,3661718100,3677977050
yfmg_,doenr,__kcz,buljq,hatis,_vpwx,doenrhatis,1152.412555,17.64%,←002.13%,36.69%,←000.48%,59335710440.73,→001.29%,→001.59%,1.76,→001.57%,1.75,1.78,07.52% │ 09.87% │ 11.45% │ 11.74% │ 09.10%,09.14% │ 12.21% │ 11.56% │ 09.35% │ 08.07%,05.53% │ 09.75% │ 15.32% │ 12.87% │ 06.66%,06.30% │ 12.13% │ 15.21% │ 09.51% │ 06.74%,→006.81% │ ←005.54% │ →000.91% │ →003.86% │ →000.44%,22.49%,66.30%,11.21%,←002.93% │ ←000.83% │ →020.02%,49.68%,50.32%,50.12%,49.88%,29475639622.86,29860070817.87,8657160955,8615849498,6336959650,1539883708,1507763444,3705540216,3765399789
zmuqv,rhetc,_bjly,wfopx,dinas,kg___,rhetcdinas,1151.870290,16.75%,→001.06%,37.78%,→000.76%,58903659441.78,←000.29%,←001.57%,1.73,←001.70%,1.74,1.71,07.98% │ 09.25% │ 12.45% │ 11.58% │ 08.81%,08.88% │ 11.36% │ 12.18% │ 09.62% │ 07.89%,06.66% │ 08.90% │ 14.98% │ 13.16% │ 06.11%,06.26% │ 11.82% │ 15.05% │ 10.42% │ 06.64%,←001.16% │ →003.84% │ ←002.24% │ ←001.93% │ →000.79%,23.75%,62.38%,13.88%,→047.27% │ ←002.18% │ ←193.29%,50.07%,49.93%,49.81%,50.19%,29494298842.19,29409360599.59,8603658532,8669351921,6524966131,1438842047,1454328612,3669774162,3613159362
qmuxv,rhetc,_bzly,wfopj,danis,kg___,rhetcdanis,1151.679176,16.78%,→001.05%,37.66%,→000.91%,58989141295.46,→000.14%,←001.81%,1.73,←002.00%,1.75,1.72,07.93% │ 09.24% │ 12.27% │ 11.72% │ 08.81%,08.88% │ 11.42% │ 12.45% │ 09.32% │ 07.95%,06.63% │ 08.90% │ 14.88% │ 13.25% │ 06.11%,06.26% │ 12.51% │ 15.05% │ 09.73% │ 06.68%,→000.32% │ →000.92% │ →001.44% │ ←002.57% │ →000.84%,23.96%,62.30%,13.74%,→047.29% │ ←002.07% │ ←190.82%,49.96%,50.04%,49.77%,50.23%,29473358501.58,29515782793.88,8597016957,8675993496,6505591064,1441549167,1456907940,3683846364,3618462227
qmujv,rhetc,_bxly,wfopz,danis,kg___,rhetcdanis,1150.297492,16.81%,→001.49%,37.65%,→000.51%,58929110508.31,←000.45%,←002.11%,1.73,←001.92%,1.75,1.72,07.94% │ 09.24% │ 12.39% │ 11.73% │ 08.81%,08.89% │ 11.41% │ 12.42% │ 09.34% │ 07.83%,06.63% │ 08.90% │ 14.94% │ 13.29% │ 06.11%,06.26% │ 12.51% │ 15.05% │ 09.73% │ 06.58%,←001.42% │ →001.07% │ →000.19% │ ←002.76% │ →000.88%,23.81%,62.33%,13.86%,→046.56% │ ←002.04% │ ←193.68%,50.11%,49.89%,49.87%,50.13%,29530470822.63,29398639685.68,8614541825,8658468628,6503085231,1440510627,1462243276,3690525345,3614289079
bfowg,lrned,xk___,qyczj,staih,_mupv,hiatsdenrl,1149.809807,17.73%,→001.25%,37.45%,←000.50%,59651735889.32,←000.25%,→000.44%,1.74,→000.69%,1.73,1.74,08.01% │ 09.41% │ 11.60% │ 12.31% │ 08.74%,08.64% │ 11.95% │ 12.02% │ 09.71% │ 07.61%,06.08% │ 09.46% │ 15.05% │ 13.66% │ 05.87%,06.55% │ 13.10% │ 14.38% │ 09.86% │ 05.99%,←005.17% │ →003.00% │ →003.57% │ ←002.97% │ ←001.12%,24.37%,63.42%,12.21%,←188.42% │ →006.32% │ →088.17%,50.06%,49.94%,50.13%,49.87%,29863500100.72,29788235788.60,8658105055,8614905398,6468204505,1521882420,1541201819,3661718100,3677977050
bfowg,lrned,xk___,zycqj,staih,_mupv,hiatsdenrl,1149.628908,17.73%,→001.25%,37.45%,←000.50%,59658583297.95,←000.23%,→000.44%,1.74,→000.69%,1.73,1.74,08.01% │ 09.41% │ 11.59% │ 12.31% │ 08.74%,08.71% │ 11.95% │ 12.02% │ 09.65% │ 07.61%,06.08% │ 09.46% │ 15.05% │ 13.66% │ 05.87%,06.58% │ 13.10% │ 14.38% │ 09.83% │ 05.99%,←005.16% │ →002.43% │ →003.55% │ ←002.95% │ ←000.34%,24.38%,63.42%,12.20%,←187.90% │ →006.34% │ →088.16%,50.06%,49.94%,50.13%,49.87%,29863500100.72,29795083197.23,8658105055,8614905398,6468204505,1521882420,1541201819,3661718100,3677977050
zmuqv,rhetc,_bjly,wfopx,danis,kg___,rhetcdanis,1148.862172,16.75%,→001.06%,37.78%,→000.76%,58952822864.98,←000.12%,←001.57%,1.73,←001.70%,1.74,1.71,07.98% │ 09.24% │ 12.44% │ 11.57% │ 08.80%,08.89% │ 11.40% │ 12.40% │ 09.38% │ 07.90%,06.66% │ 08.90% │ 14.98% │ 13.16% │ 06.11%,06.26% │ 12.51% │ 15.05% │ 09.73% │ 06.64%,←000.94% │ →001.50% │ ←000.32% │ ←001.49% │ →000.93%,23.81%,62.33%,13.86%,→047.55% │ ←002.16% │ ←193.87%,50.03%,49.97%,49.81%,50.19%,29494298842.19,29458524022.79,8603658532,8669351921,6524966131,1438842047,1454328612,3669774162,3613159362
bfowg,lnred,xk___,qyczj,staih,_mupv,hiatsdernl,1148.678200,17.73%,→001.25%,37.45%,←000.50%,59510645234.81,→000.22%,→000.44%,1.74,→000.69%,1.73,1.74,08.02% │ 09.70% │ 11.44% │ 11.89% │ 08.90%,08.66% │ 11.98% │ 12.05% │ 09.73% │ 07.63%,06.08% │ 10.42% │ 14.09% │ 13.66% │ 05.87%,06.55% │ 13.10% │ 14.38% │ 09.86% │ 05.99%,←005.14% │ →000.33% │ →005.11% │ →000.77% │ ←002.74%,24.54%,63.23%,12.23%,←190.19% │ →007.35% │ →088.25%,49.94%,50.06%,50.13%,49.87%,29722409446.21,29788235788.60,8658105055,8614905398,6468204505,1521882420,1541201819,3661718100,3677977050
bfowg,lnred,xk___,zycqj,staih,_mupv,hiatsdernl,1148.468627,17.73%,→001.25%,37.45%,←000.50%,59517492643.44,→000.24%,→000.44%,1.74,→000.69%,1.73,1.74,08.02% │ 09.70% │ 11.44% │ 11.89% │ 08.90%,08.73% │ 11.98% │ 12.05% │ 09.67% │ 07.63%,06.08% │ 10.42% │ 14.09% │ 13.66% │ 05.87%,06.58% │ 13.10% │ 14.38% │ 09.83% │ 05.99%,←005.13% │ ←000.27% │ →005.10% │ →000.79% │ ←001.94%,24.55%,63.23%,12.22%,←189.67% │ →007.37% │ →088.24%,49.94%,50.06%,50.13%,49.87%,29722409446.21,29795083197.23,8658105055,8614905398,6468204505,1521882420,1541201819,3661718100,3677977050
bfowg,lnred,jk___,qyczx,staih,_mupv,hiatsdernl,1148.415240,17.75%,→000.70%,37.45%,←000.66%,59549738471.61,←000.14%,→000.68%,1.74,→000.98%,1.73,1.75,08.04% │ 09.69% │ 11.50% │ 11.90% │ 08.89%,08.66% │ 12.01% │ 11.92% │ 09.80% │ 07.58%,06.12% │ 10.42% │ 14.09% │ 13.66% │ 05.87%,06.55% │ 13.10% │ 14.38% │ 09.86% │ 05.95%,←006.10% │ →001.09% │ →003.47% │ →000.92% │ ←002.75%,24.56%,63.22%,12.22%,←193.03% │ →007.31% │ →087.97%,50.03%,49.97%,50.16%,49.84%,29795310801.50,29754427670.11,8664746630,8608263823,6469043322,1527811863,1538627457,3656914023,3681942310
bfowg,lrned,xk___,qycjz,staih,_mupv,hiatsdenrl,1148.209053,17.73%,→001.25%,37.45%,←000.50%,59605502420.37,←000.41%,→000.44%,1.74,→000.69%,1.73,1.74,08.01% │ 09.42% │ 11.60% │ 12.32% │ 08.75%,08.65% │ 11.96% │ 12.00% │ 09.79% │ 07.50%,06.08% │ 09.46% │ 15.05% │ 13.66% │ 05.87%,06.55% │ 13.10% │ 14.38% │ 09.96% │ 05.89%,←006.88% │ →003.80% │ →003.26% │ ←002.96% │ ←001.13%,24.35%,63.46%,12.20%,←190.52% │ →006.30% │ →088.14%,50.10%,49.90%,50.13%,49.87%,29863500100.72,29742002319.65,8658105055,8614905398,6468204505,1521882420,1541201819,3661718100,3677977050
wpgm_,doern,__kcq,yuljz,hitas,_vfbx,doernhitas,1145.614211,17.29%,←000.28%,37.40%,←000.15%,58674675591.59,→000.15%,←000.72%,1.74,←000.42%,1.74,1.74,07.86% │ 09.46% │ 11.00% │ 11.59% │ 10.05%,09.43% │ 11.22% │ 11.57% │ 09.60% │ 08.21%,05.51% │ 09.71% │ 14.77% │ 12.46% │ 07.59%,06.38% │ 11.44% │ 15.25% │ 10.12% │ 06.77%,→004.27% │ →001.44% │ →004.97% │ ←003.26% │ ←006.63%,22.79%,65.93%,11.28%,→001.90% │ ←003.96% │ →018.31%,49.96%,50.04%,50.04%,49.96%,29315500972.64,29359174618.95,8643064871,8629945582,6460900793,1495106668,1490934527,3686752193,3660246669
_gowv,rtheu,qjkzy,xmdpb,snail,_cf__,liansuehtr,1145.127968,17.55%,→000.24%,38.35%,←000.16%,58576957893.27,→001.21%,←002.48%,1.71,←001.64%,1.73,1.70,08.25% │ 09.39% │ 11.67% │ 11.88% │ 08.51%,08.85% │ 11.89% │ 11.72% │ 09.67% │ 08.17%,06.63% │ 11.08% │ 12.99% │ 13.79% │ 05.56%,06.64% │ 13.42% │ 14.28% │ 09.73% │ 05.89%,←000.94% │ →002.97% │ →000.39% │ →000.08% │ →003.87%,26.74%,62.46%,10.80%,←009.62% │ ←001.02% │ →033.24%,49.70%,50.30%,50.04%,49.96%,29110355334.48,29466602558.79,8643486767,8629523686,6624062662,1513741213,1517328681,3635888204,3547948789
wpgm_,doern,__kcz,yuljq,hitas,_vfbx,doernhitas,1144.952894,17.23%,←001.91%,37.38%,←000.27%,58693829530.99,←000.22%,←001.05%,1.74,←000.57%,1.75,1.74,07.86% │ 09.47% │ 11.05% │ 11.59% │ 10.09%,09.42% │ 11.26% │ 11.57% │ 09.56% │ 08.14%,05.51% │ 09.71% │ 14.77% │ 12.46% │ 07.62%,06.38% │ 11.44% │ 15.25% │ 10.12% │ 06.74%,→003.40% │ →000.94% │ →004.47% │ ←002.88% │ ←007.13%,22.77%,65.91%,11.32%,→001.77% │ ←004.37% │ →017.63%,50.06%,49.94%,50.07%,49.93%,29379776487.33,29314053043.66,8648091203,8624919250,6457355805,1502314317,1474204220,3694393702,3656150148
wpgm_,doern,__kcz,yulxq,hitas,_vfbj,doernhitas,1143.879904,17.34%,←000.63%,37.38%,←000.27%,58728429827.48,←000.11%,←001.05%,1.74,←000.57%,1.75,1.74,07.86% │ 09.46% │ 11.05% │ 11.58% │ 10.08%,09.41% │ 11.31% │ 11.56% │ 09.51% │ 08.19%,05.51% │ 09.71% │ 14.77% │ 12.46% │ 07.62%,06.38% │ 11.44% │ 15.25% │ 10.08% │ 06.78%,→004.01% │ →000.47% │ →004.44% │ ←002.35% │ ←007.15%,22.77%,65.86%,11.37%,→001.92% │ ←004.40% │ →018.32%,50.03%,49.97%,50.07%,49.93%,29379776487.33,29348653340.15,8648091203,8624919250,6457355805,1502314317,1492901780,3694393702,3656150148
_mofy,rnled,__wzj,qgub_,staih,xpckv,rnledstaih,1143.594892,17.51%,←000.89%,38.05%,←000.73%,59446322292.48,→001.02%,→001.26%,1.72,→001.43%,1.71,1.73,07.70% │ 09.23% │ 11.69% │ 12.51% │ 08.61%,08.91% │ 11.94% │ 12.08% │ 09.81% │ 07.51%,06.53% │ 10.09% │ 13.52% │ 14.28% │ 05.76%,06.74% │ 12.99% │ 14.38% │ 09.95% │ 05.76%,←002.54% │ →005.88% │ →003.26% │ ←004.73% │ →003.34%,23.63%,64.11%,12.26%,←117.57% │ →006.62% │ →073.10%,49.74%,50.26%,50.18%,49.82%,29570923842.57,29875398449.91,8668045104,8604965349,6571999971,1518581294,1505192521,3594921523,3640978161
_mofy,rnled,__wzj,qpub_,staih,xgckv,rnledstaih,1142.285405,17.54%,←000.44%,38.05%,←000.73%,59413963444.85,→000.91%,→001.26%,1.72,→001.43%,1.71,1.73,07.70% │ 09.24% │ 11.70% │ 12.51% │ 08.62%,08.92% │ 11.87% │ 12.14% │ 09.81% │ 07.49%,06.53% │ 10.09% │ 13.52% │ 14.28% │ 05.76%,06.74% │ 12.99% │ 14.38% │ 09.95% │ 05.76%,←002.85% │ →005.87% │ →003.61% │ ←005.40% │ →003.34%,23.82%,64.17%,12.00%,←112.32% │ →006.70% │ →072.33%,49.77%,50.23%,50.18%,49.82%,29570923842.57,29843039602.28,8668045104,8604965349,6571999971,1518581294,1511898901,3594921523,3640978161
_mofy,rnled,__wqx,jpub_,staih,zgckv,rnledstaih,1141.883119,17.45%,→000.24%,38.06%,←000.46%,59356487887.90,→001.40%,→001.35%,1.72,→001.30%,1.71,1.73,07.71% │ 09.25% │ 11.62% │ 12.44% │ 08.63%,09.04% │ 11.80% │ 12.20% │ 09.83% │ 07.50%,06.53% │ 10.09% │ 13.52% │ 14.26% │ 05.72%,06.81% │ 12.99% │ 14.38% │ 09.95% │ 05.76%,←002.83% │ →005.91% │ →004.71% │ ←005.45% │ →004.50%,23.88%,64.21%,11.91%,←107.94% │ →007.00% │ →072.34%,49.65%,50.35%,50.12%,49.88%,29468548860.43,29887939027.47,8656377197,8616633256,6573328696,1505074404,1508641770,3592772814,3641798145
_mwyf,roend,_qvcx,buljz,hitas,_kgp_,roendhitas,1140.971315,17.52%,←001.43%,37.29%,←001.02%,58781783333.03,→000.52%,→000.95%,1.74,→001.45%,1.73,1.76,07.90% │ 10.60% │ 11.12% │ 10.98% │ 09.28%,09.16% │ 10.82% │ 11.64% │ 10.57% │ 07.93%,06.53% │ 10.26% │ 14.74% │ 12.52% │ 06.20%,06.30% │ 11.11% │ 15.11% │ 10.65% │ 06.58%,→000.42% │ ←000.25% │ →004.51% │ ←001.49% │ ←001.21%,22.14%,66.01%,11.85%,→005.51% │ ←002.87% │ →009.13%,49.87%,50.13%,50.25%,49.75%,29314534792.38,29467248540.65,8680232441,8592778012,6441001071,1524052914,1502602723,3665939213,3700959371
_mwyf,roend,_qvcx,bulzj,hitas,_kgp_,roendhitas,1140.940463,17.52%,←001.43%,37.29%,←001.02%,58822927005.17,→000.66%,→000.95%,1.74,→001.45%,1.73,1.76,07.89% │ 10.59% │ 11.11% │ 10.97% │ 09.27%,09.16% │ 10.84% │ 11.63% │ 10.47% │ 08.06%,06.53% │ 10.26% │ 14.74% │ 12.52% │ 06.20%,06.30% │ 11.11% │ 15.11% │ 10.54% │ 06.68%,→002.06% │ ←001.12% │ →004.51% │ ←001.22% │ ←001.22%,22.19%,65.97%,11.84%,→006.08% │ ←002.87% │ →009.13%,49.84%,50.16%,50.25%,49.75%,29314534792.38,29508392212.79,8680232441,8592778012,6441001071,1524052914,1502602723,3665939213,3700959371
_mofy,rnled,__wqx,jpub_,satih,zgckv,rnledsatih,1140.509443,17.45%,→000.24%,38.06%,←000.46%,59473764147.01,→001.79%,→001.35%,1.72,→001.30%,1.71,1.73,07.70% │ 09.23% │ 11.60% │ 12.41% │ 08.61%,09.06% │ 11.85% │ 12.02% │ 09.80% │ 07.73%,06.53% │ 10.09% │ 13.52% │ 14.26% │ 05.72%,06.81% │ 12.47% │ 14.90% │ 09.95% │ 05.76%,→000.43% │ →005.85% │ →003.48% │ ←004.77% │ →004.90%,23.86%,64.13%,12.01%,←107.15% │ →007.13% │ →072.69%,49.55%,50.45%,50.12%,49.88%,29468548860.43,30005215286.58,8656377197,8616633256,6573328696,1505074404,1508641770,3592772814,3641798145
yuldq,fneor,w____,xmckj,staih,zgpbv,fneorstaih,1140.089354,17.32%,←001.76%,38.10%,←000.39%,59585847349.74,→000.24%,←002.44%,1.72,←001.46%,1.73,1.71,08.03% │ 09.52% │ 11.65% │ 11.66% │ 09.08%,08.81% │ 12.10% │ 11.43% │ 10.03% │ 07.69%,05.58% │ 10.27% │ 16.24% │ 11.38% │ 06.63%,06.77% │ 13.45% │ 13.74% │ 09.95% │ 05.99%,←004.54% │ →005.02% │ ←001.87% │ →003.67% │ ←003.02%,23.87%,64.79%,11.33%,←097.42% │ →005.10% │ →071.05%,49.94%,50.06%,50.10%,49.90%,29757435031.12,29828412318.62,8653482646,8619527807,6581512974,1508653768,1482572616,3656716519,3569670162
yuldq,fneor,w____,jmckx,staih,zgpbv,fneorstaih,1139.446607,17.32%,←001.76%,38.10%,←000.39%,59588114673.85,→000.25%,←002.44%,1.72,←001.46%,1.73,1.71,08.03% │ 09.52% │ 11.65% │ 11.66% │ 09.08%,08.87% │ 12.10% │ 11.43% │ 10.03% │ 07.63%,05.58% │ 10.27% │ 16.24% │ 11.38% │ 06.63%,06.81% │ 13.45% │ 13.74% │ 09.95% │ 05.95%,←005.33% │ →005.07% │ ←001.85% │ →003.67% │ ←002.38%,23.87%,64.79%,11.34%,←097.49% │ →005.08% │ →071.09%,49.94%,50.06%,50.10%,49.90%,29757435031.12,29830679642.73,8653482646,8619527807,6581512974,1508653768,1482572616,3656716519,3569670162
_mofy,rndel,__wzj,qgub_,staih,xpckv,rndelstaih,1139.200803,17.51%,←000.89%,38.05%,←000.73%,59667327179.53,→000.28%,→001.26%,1.72,→001.43%,1.71,1.73,07.64% │ 09.20% │ 11.90% │ 12.57% │ 08.61%,08.88% │ 11.90% │ 12.04% │ 09.77% │ 07.48%,06.53% │ 10.09% │ 13.08% │ 14.28% │ 06.20%,06.74% │ 12.99% │ 14.38% │ 09.95% │ 05.76%,←002.17% │ →005.89% │ →001.13% │ ←005.69% │ →003.01%,23.68%,64.10%,12.22%,←119.45% │ →005.92% │ →073.10%,49.93%,50.07%,50.18%,49.82%,29791928729.62,29875398449.91,8668045104,8604965349,6571999971,1518581294,1505192521,3594921523,3640978161
_mofy,rnled,__wzj,qgub_,satih,xpckv,rnledsatih,1139.143440,17.51%,←000.89%,38.05%,←000.73%,59566930726.69,→001.42%,→001.26%,1.72,→001.43%,1.71,1.73,07.69% │ 09.21% │ 11.67% │ 12.48% │ 08.60%,08.93% │ 11.86% │ 12.04% │ 09.78% │ 07.74%,06.53% │ 10.09% │ 13.52% │ 14.28% │ 05.76%,06.74% │ 12.47% │ 14.90% │ 09.95% │ 05.76%,→000.70% │ →005.81% │ →003.13% │ ←005.21% │ →003.72%,23.61%,64.05%,12.34%,←116.56% │ →006.81% │ →073.38%,49.64%,50.36%,50.18%,49.82%,29570923842.57,29996006884.12,8668045104,8604965349,6571999971,1518581294,1505192521,3594921523,3640978161
_mofy,rndel,__wqx,jgub_,staih,zpckv,rndelstaih,1139.077841,17.49%,→000.67%,38.06%,←000.46%,59619202870.78,→000.81%,→001.35%,1.72,→001.30%,1.71,1.73,07.65% │ 09.20% │ 11.83% │ 12.50% │ 08.62%,09.00% │ 11.84% │ 12.10% │ 09.78% │ 07.49%,06.53% │ 10.09% │ 13.08% │ 14.26% │ 06.16%,06.81% │ 12.99% │ 14.38% │ 09.95% │ 05.76%,←002.15% │ →005.93% │ →002.24% │ ←005.58% │ →004.16%,23.78%,64.13%,12.09%,←113.51% │ →006.22% │ →073.03%,49.80%,50.20%,50.12%,49.88%,29689036247.50,29930166623.28,8656377197,8616633256,6573328696,1505074404,1515253512,3592772814,3641798145
yuldq,fneor,w____,zmckx,staih,jgpbv,fneorstaih,1138.985756,17.30%,←001.97%,38.10%,←000.39%,59588300786.98,→000.25%,←002.44%,1.72,←001.46%,1.73,1.71,08.03% │ 09.52% │ 11.65% │ 11.66% │ 09.08%,08.87% │ 12.10% │ 11.43% │ 10.03% │ 07.63%,05.58% │ 10.27% │ 16.24% │ 11.38% │ 06.63%,06.81% │ 13.45% │ 13.74% │ 09.95% │ 05.95%,←005.33% │ →005.08% │ ←001.87% │ →003.67% │ ←002.36%,23.75%,64.79%,11.47%,←100.59% │ →005.08% │ →071.50%,49.94%,50.06%,50.10%,49.90%,29757435031.12,29830865755.86,8653482646,8619527807,6581512974,1508653768,1479483796,3656716519,3569670162
_mofy,rnled,__wzx,qpub_,satih,jgckv,rnledsatih,1138.547966,17.56%,→000.09%,38.02%,←000.58%,59508878357.10,→001.62%,→001.02%,1.72,→001.15%,1.71,1.73,07.69% │ 09.22% │ 11.60% │ 12.47% │ 08.61%,08.99% │ 11.81% │ 12.11% │ 09.78% │ 07.72%,06.53% │ 10.09% │ 13.52% │ 14.28% │ 05.72%,06.78% │ 12.47% │ 14.90% │ 09.95% │ 05.76%,→000.40% │ →005.66% │ →004.21% │ ←005.56% │ →004.22%,23.77%,64.07%,12.16%,←109.64% │ →006.88% │ →072.76%,49.59%,50.41%,50.14%,49.86%,29511625936.31,29997252420.79,8661403529,8611606924,6567855502,1515694655,1517077085,3601378426,3638665727
